,model,pooling,mv_window_size,mv_window_shift_frac,per_cls_precision_0,per_cls_precision_1,per_cls_precision_2,per_cls_precision_3,per_cls_recall_0,per_cls_recall_1,per_cls_recall_2,per_cls_recall_3,macro_precision,macro_recall,macro_f1,overall_accuracy
179,LSTM,gaussian,4096,1.0,0.9981161143734957,0.9885183160189107,0.9293909973439596,0.7162790697341266,0.999508933321309,0.9584974250219944,0.7947169811260777,0.5065789473517572,0.9080761243676231,0.8148255717052846,0.8589272906070897,0.9975971324456624
180,LSTM,max,128,0.25,0.9982403145769602,0.9837234537273416,0.9252823631544286,0.7136363636039256,0.9993841205404802,0.9612238715533464,0.8037735848995943,0.5164473684040642,0.9052206237656639,0.8202072363493713,0.8606195819194556,0.9975772740361224
181,LSTM,max,128,0.5,0.998195528671251,0.9857720416723792,0.9255691768745573,0.719457013542106,0.9994373194306696,0.960239321417025,0.7977358490505831,0.5230263157722689,0.9072484401900734,0.8201097014176366,0.8614811545635648,0.9975911749228005
182,LSTM,max,128,1.0,0.9981012140783837,0.9784406150985406,0.9128888888807744,0.6527196652446561,0.9991795094243675,0.9589518327772197,0.7750943396167917,0.5131578947199619,0.8855375958255887,0.8115958941345852,0.8469559723978403,0.9972416669148968
183,LSTM,max,256,0.25,0.9981955360463439,0.9860797884742312,0.9256342957049377,0.719457013542106,0.9994414116529918,0.9603150560428958,0.7984905660317095,0.5230263157722689,0.9073416584419046,0.8203183373749665,0.8616382832016584,0.9975991182866164
184,LSTM,max,256,0.5,0.9981690820071234,0.9869158878496986,0.9295774647805496,0.7235023041141243,0.9994761955427309,0.9597091790359287,0.7969811320694568,0.5164473684040642,0.909541184687874,0.8181534687630452,0.8614303105490532,0.9976090474913865
185,LSTM,max,256,1.0,0.9981056155114532,0.9830666459523201,0.9243772241910644,0.6946902654559871,0.9993493366507411,0.9584974250219944,0.7841509433903083,0.5164473684040642,0.9000599377777062,0.814611268366777,0.8552064799546248,0.9974203926007567
186,LSTM,max,512,0.25,0.9981711254423833,0.9869927564444372,0.9296394019267403,0.7235023041141243,0.9994782416538921,0.9597091790359287,0.7977358490505831,0.5164473684040642,0.9095763969819213,0.818342659536117,0.8615509628670377,0.9976130191732944
187,LSTM,max,512,0.5,0.9981487081824442,0.9875994384643677,0.9296394019267403,0.7155963302424038,0.9994884722096977,0.9590275674030907,0.7977358490505831,0.5131578947199619,0.907745969703989,0.8173524458458333,0.8601809352504391,0.9976030899685244
188,LSTM,max,512,1.0,0.9981016757972655,0.9859001324289274,0.9271758436862596,0.6950672645428221,0.9994229966525416,0.9584974250219944,0.7879245282959403,0.5098684210358596,0.9015612291138186,0.813928342751584,0.8555064919761967,0.9974978403979625
189,LSTM,max,1024,0.25,0.9981487081824442,0.9875994384643677,0.9296394019267403,0.7155963302424038,0.9994884722096977,0.9590275674030907,0.7977358490505831,0.5131578947199619,0.907745969703989,0.8173524458458333,0.8601809352504391,0.9976030899685244
190,LSTM,max,1024,0.5,0.9981262923882723,0.9882114138488655,0.9295154184940132,0.7142857142527979,0.9994987027655033,0.9586488942737362,0.7962264150883305,0.5098684210358596,0.9075347097459872,0.8160606082908575,0.8593703118514665,0.9975971324456624
191,LSTM,max,1024,1.0,0.998101768889831,0.9875107329630883,0.9274977895585544,0.7045454545134298,0.9994721033204087,0.95811875189264,0.7916981132015721,0.5098684210358596,0.9044139364812258,0.81478934736262,0.857265506284132,0.9975455005808584
192,LSTM,max,2048,0.25,0.9981262923882723,0.9882114138488655,0.9295154184940132,0.7142857142527979,0.9994987027655033,0.9586488942737362,0.7962264150883305,0.5098684210358596,0.9075347097459872,0.8160606082908575,0.8593703118514665,0.9975971324456624
193,LSTM,max,2048,0.5,0.9981222249692793,0.9883639203428438,0.9295154184940132,0.7175925925593707,0.9995048410989867,0.9584974250219944,0.7962264150883305,0.5098684210358596,0.9083985390913767,0.8160242755612928,0.8597372398295458,0.9975991182866164
194,LSTM,max,2048,1.0,0.9981099807319994,0.988206810370987,0.9292661361544716,0.7142857142527979,0.9995007488766645,0.9582702211443818,0.7932075471638249,0.5098684210358596,0.9074671603775639,0.8152117345551826,0.8588691435704797,0.9975812457180304
195,LSTM,max,4096,0.25,0.9981222249692793,0.9883639203428438,0.9295154184940132,0.7175925925593707,0.9995048410989867,0.9584974250219944,0.7962264150883305,0.5098684210358596,0.9083985390913767,0.8160242755612928,0.8597372398295458,0.9975991182866164
196,LSTM,max,4096,0.5,0.998122228806093,0.9884411121516803,0.9295154184940132,0.7175925925593707,0.9995068872101479,0.9584974250219944,0.7962264150883305,0.5098684210358596,0.9084178380027893,0.8160247870890831,0.859746166974882,0.9976011041275704
197,LSTM,max,4096,1.0,0.9981161143734957,0.9885183160189107,0.9293909973439596,0.7162790697341266,0.999508933321309,0.9584974250219944,0.7947169811260777,0.5065789473517572,0.9080761243676231,0.8148255717052846,0.8589272906070897,0.9975971324456624
198,LSTM,sum,128,0.25,0.9981507477721926,0.9868431296216529,0.9347048300453068,0.7209302325246079,0.9994884722096977,0.9600121175394122,0.7886792452770667,0.5098684210358596,0.9101572349909399,0.814512064015509,0.8596825422471145,0.9976030899685244
199,LSTM,sum,128,0.5,0.998124199259876,0.9860624464681257,0.9322033898221928,0.7333333332984127,0.9994700572092476,0.9591033020289615,0.7886792452770667,0.5065789473517572,0.9124308422121519,0.8134578879667583,0.8601065045996958,0.9975594014675364
200,LSTM,sum,128,1.0,0.9981012140783837,0.9784406150985406,0.9128888888807744,0.6527196652446561,0.9991795094243675,0.9589518327772197,0.7750943396167917,0.5131578947199619,0.8855375958255887,0.8115958941345852,0.8469559723978403,0.9972416669148968
201,LSTM,sum,256,0.25,0.9981324108450739,0.9877582845996197,0.9323241317815466,0.722222222188786,0.9994987027655033,0.959406240532445,0.7901886792393193,0.5131578947199619,0.9101092623537566,0.8155628793143074,0.8602460551714615,0.9976030899685244
202,LSTM,sum,256,0.5,0.9981201586422437,0.9870605659046012,0.9306049821981264,0.7368421052279023,0.9994905183208589,0.9590275674030907,0.7894339622581931,0.5065789473517572,0.9131569529932184,0.8136327488334749,0.8605267875893391,0.9975792598770764
203,LSTM,sum,256,1.0,0.9981056155114532,0.9830666459523201,0.9243772241910644,0.6946902654559871,0.9993493366507411,0.9584974250219944,0.7841509433903083,0.5164473684040642,0.9000599377777062,0.814611268366777,0.8552064799546248,0.9974203926007567
204,LSTM,sum,512,0.25,0.9981242720826914,0.9881388997261115,0.929902395732654,0.7276995304822677,0.999508933321309,0.9590275674030907,0.7909433962204457,0.5098684210358596,0.9109662745059312,0.8148370794951763,0.8602244196767456,0.9976030899685244
205,LSTM,sum,512,0.5,0.9981201816885059,0.9878286650534541,0.9316163410219218,0.7276995304822677,0.9995027949878256,0.9588760981513489,0.7916981132015721,0.5098684210358596,0.9113161795615374,0.8149863568441515,0.8604636014241824,0.9975951466047084
206,LSTM,sum,512,1.0,0.9981016757972655,0.9859001324289274,0.9271758436862596,0.6950672645428221,0.9994229966525416,0.9584974250219944,0.7879245282959403,0.5098684210358596,0.9015612291138186,0.813928342751584,0.8555064919761967,0.9974978403979625
207,LSTM,sum,1024,0.25,0.9981201855294947,0.988212334113202,0.9309123117720912,0.7175925925593707,0.9995048410989867,0.9587246288996071,0.7932075471638249,0.5098684210358596,0.9087093559935396,0.8153263595495696,0.8594887914836548,0.9975971324456624
208,LSTM,sum,1024,0.5,0.9981201855294947,0.9882894839558214,0.9301503094524303,0.7209302325246079,0.9995048410989867,0.9587246288996071,0.7939622641449513,0.5098684210358596,0.9093725528655885,0.8155150387948511,0.8598902235893577,0.9975991182866164
209,LSTM,sum,1024,1.0,0.998101768889831,0.9875107329630883,0.9274977895585544,0.7045454545134298,0.9994721033204087,0.95811875189264,0.7916981132015721,0.5098684210358596,0.9044139364812258,0.81478934736262,0.857265506284132,0.9975455005808584
210,LSTM,sum,2048,0.25,0.9981181499431767,0.9883639203428438,0.9302120141260583,0.7175925925593707,0.9995068872101479,0.9584974250219944,0.7947169811260777,0.5098684210358596,0.9085716692428624,0.8156474285985198,0.8596055366109304,0.9975971324456624
211,LSTM,sum,2048,0.5,0.9981201893704678,0.988442014837182,0.9293909973439596,0.7175925925593707,0.9995068872101479,0.9585731596478653,0.7947169811260777,0.5098684210358596,0.908386448527745,0.8156663622549876,0.8595331431388059,0.9975991182866164
212,LSTM,sum,2048,1.0,0.9981099807319994,0.988206810370987,0.9292661361544716,0.7142857142527979,0.9995007488766645,0.9582702211443818,0.7932075471638249,0.5098684210358596,0.9074671603775639,0.8152117345551826,0.8588691435704797,0.9975812457180304
213,LSTM,sum,4096,0.25,0.9981161105242199,0.9884402093251672,0.9293909973439596,0.7175925925593707,0.9995068872101479,0.9584216903961236,0.7947169811260777,0.5098684210358596,0.9083849774381794,0.8156284949420523,0.8595114592177715,0.9975951466047084
214,LSTM,sum,4096,0.5,0.9981201932114252,0.9885192127452448,0.9293909973439596,0.7175925925593707,0.999508933321309,0.9585731596478653,0.7947169811260777,0.5098684210358596,0.908405748965,0.8156668737827779,0.8595420672082348,0.9976011041275704
215,LSTM,sum,4096,1.0,0.9981161143734957,0.9885183160189107,0.9293909973439596,0.7162790697341266,0.999508933321309,0.9584974250219944,0.7947169811260777,0.5065789473517572,0.9080761243676231,0.8148255717052846,0.8589272906070897,0.9975971324456624
216,LSTM,asymmetric-max,128,0.25,0.9984048946595505,0.9577263853424255,0.8700159489563796,0.262820512816301,0.9976633410539724,0.9659951529832126,0.8233962264088801,0.5394736841927804,0.7722419354436642,0.8316321011597113,0.8008374282715386,0.9960978225253939
217,LSTM,asymmetric-max,128,0.5,0.9982797520060833,0.973450650343555,0.9044801352417204,0.3846153846064192,0.9985881832988018,0.9635716449553441,0.8075471698052261,0.5427631578768828,0.8152064805494446,0.8281175389840638,0.821611285788967,0.9968921589069931
218,LSTM,asymmetric-max,128,1.0,0.9980827170637977,0.9812461252317256,0.9251336898313269,0.5213114753927439,0.9991078955337281,0.9589518327772197,0.7833962264091819,0.5230263157722689,0.8564435018798986,0.8161205676230997,0.8357959679476484,0.9971999642548628
219,LSTM,asymmetric-max,256,0.25,0.9982756716289483,0.9735231098860012,0.9043993231733977,0.3846153846064192,0.9985902294099629,0.9634959103294732,0.8067924528240997,0.5427631578768828,0.8152033723236916,0.8279104376101047,0.8215077647498991,0.9968901730660391
220,LSTM,asymmetric-max,256,0.5,0.9982152604431592,0.9810023940065016,0.9208695652093838,0.5172413792941304,0.9990628810881833,0.9620569524379263,0.7992452830128359,0.5427631578768828,0.8543321497382939,0.825782068603957,0.8398145292559717,0.9972913129387467
221,LSTM,asymmetric-max,256,1.0,0.9981095983356086,0.9848437742880577,0.9327956989163729,0.5985130111301667,0.9992981838717129,0.9596334444100578,0.7856603773525611,0.5296052631404735,0.8785655206675514,0.8185493171937014,0.8474962174288241,0.9974124492369406
222,LSTM,asymmetric-max,512,0.25,0.9982152604431592,0.9810023940065016,0.9208695652093838,0.5172413792941304,0.9990628810881833,0.9620569524379263,0.7992452830128359,0.5427631578768828,0.8543321497382939,0.825782068603957,0.8398145292559717,0.9972913129387467
223,LSTM,asymmetric-max,512,0.5,0.9981789196149161,0.9847156490022618,0.9293909973439596,0.5970695970477263,0.9992777227601016,0.9612238715533464,0.7947169811260777,0.5361842105086781,0.8773387907522159,0.8228506964870509,0.8492216146468438,0.9974620952607905
224,LSTM,asymmetric-max,512,1.0,0.9981118195193518,0.9867621865745313,0.9360936093525105,0.6428571428316326,0.9993943510962859,0.9597091790359287,0.7849056603714347,0.5328947368245758,0.8909561895695065,0.8192259818320563,0.8535867898836941,0.9975077696027325
225,LSTM,asymmetric-max,1024,0.25,0.9981789196149161,0.9847156490022618,0.9293909973439596,0.5970695970477263,0.9992777227601016,0.9612238715533464,0.7947169811260777,0.5361842105086781,0.8773387907522159,0.8228506964870509,0.8492216146468438,0.9974620952607905
226,LSTM,asymmetric-max,1024,0.5,0.9981464868057041,0.9867745448879829,0.9347631814036215,0.6454183266675132,0.9993902588739636,0.9606179945463793,0.7894339622581931,0.5328947368245758,0.8912756349412054,0.820584238125778,0.8544703279662993,0.9975395430579965
227,LSTM,asymmetric-max,1024,1.0,0.9981160027381101,0.9875292283702357,0.937163375216004,0.6822033898016016,0.9994495960976363,0.9595577097841869,0.7879245282959403,0.5296052631404735,0.9012529990314878,0.8191342743295592,0.8582337575836001,0.9975633731494444
228,LSTM,asymmetric-max,2048,0.25,0.9981464905934704,0.9868513187574987,0.9347631814036215,0.6454183266675132,0.9993923049851248,0.9606179945463793,0.7894339622581931,0.5328947368245758,0.891294829355526,0.8205847496535682,0.8544794261348467,0.9975415288989505
229,LSTM,asymmetric-max,2048,0.5,0.9981363984674125,0.9875379702461348,0.937275985654684,0.6851063829495699,0.9994495960976363,0.960239321417025,0.7894339622581931,0.5296052631404735,0.9020141843294502,0.819682035728332,0.8588795281757464,0.9975852173999384
230,LSTM,asymmetric-max,2048,1.0,0.9981180961098942,0.9879912663747754,0.9372197309332986,0.7061403508462218,0.9994782416538921,0.9595577097841869,0.7886792452770667,0.5296052631404735,0.9073673610660475,0.8193301149639048,0.8611044033729989,0.9975931607637545
231,LSTM,asymmetric-max,4096,0.25,0.9981363984674125,0.9875379702461348,0.937275985654684,0.6851063829495699,0.9994495960976363,0.960239321417025,0.7894339622581931,0.5296052631404735,0.9020141843294502,0.819682035728332,0.8588795281757464,0.9975852173999384
232,LSTM,asymmetric-max,4096,0.5,0.998130333148049,0.9879968823063227,0.937275985654684,0.7092511012903413,0.9994782416538921,0.9600121175394122,0.7894339622581931,0.5296052631404735,0.9081635755998492,0.8196323961479927,0.86162983989607,0.9976070616504324
233,LSTM,asymmetric-max,4096,1.0,0.998116079729447,0.9880692451645445,0.937163375216004,0.7252252251925574,0.9994905183208589,0.9596334444100578,0.7879245282959403,0.5296052631404735,0.9121434813256383,0.8191634385418326,0.8631567028538658,0.9976050758094784
234,LSTM,gaussian,128,0.25,0.9981629742244033,0.987699493965755,0.9373881931937623,0.7276785713960857,0.9994823338762143,0.9608451984239921,0.7909433962204457,0.5361842105086781,0.9127323081950015,0.8218637847573326,0.8649179229754717,0.9976408209466504
235,LSTM,gaussian,128,0.5,0.998167042317394,0.9877014088884659,0.9357716324626605,0.7276785713960857,0.9994761955427309,0.9609966676757338,0.7916981132015721,0.5361842105086781,0.9123296637661514,0.8220887967321787,0.8648616331825563,0.9976408209466504
236,LSTM,gaussian,128,1.0,0.9980827170637977,0.9812461252317256,0.9251336898313269,0.5213114753927439,0.9991078955337281,0.9589518327772197,0.7833962264091819,0.5230263157722689,0.8564435018798986,0.8161205676230997,0.8357959679476484,0.9971999642548628
237,LSTM,gaussian,256,0.25,0.9981364708189925,0.9879987531164369,0.937275985654684,0.7264573990705624,0.9994884722096977,0.960163586791154,0.7894339622581931,0.5328947368245758,0.9124671521651688,0.8204951895209052,0.8640405929406862,0.9976229483780644
238,LSTM,gaussian,256,0.5,0.9981303560700902,0.9879968823063227,0.937275985654684,0.7285067872973526,0.9994905183208589,0.9600121175394122,0.7894339622581931,0.5296052631404735,0.9129775028321123,0.8196354653147344,0.8637921449209647,0.9976189766961564
239,LSTM,gaussian,256,1.0,0.9981095983356086,0.9848437742880577,0.9327956989163729,0.5985130111301667,0.9992981838717129,0.9596334444100578,0.7856603773525611,0.5296052631404735,0.8785655206675514,0.8185493171937014,0.8474962174288241,0.9974124492369406
240,LSTM,gaussian,512,0.25,0.9981323955806636,0.9879987531164369,0.9372197309332986,0.7285067872973526,0.9994905183208589,0.960163586791154,0.7886792452770667,0.5296052631404735,0.9129644167319378,0.8194846533823883,0.8637025320786392,0.9976209625371104
241,LSTM,gaussian,512,0.5,0.9981344350995718,0.9879996883028224,0.9372197309332986,0.7285067872973526,0.9994905183208589,0.960239321417025,0.7886792452770667,0.5296052631404735,0.9129651604082613,0.8195035870388561,0.8637133807810239,0.9976229483780644
242,LSTM,gaussian,512,1.0,0.9981118195193518,0.9867621865745313,0.9360936093525105,0.6428571428316326,0.9993943510962859,0.9597091790359287,0.7849056603714347,0.5328947368245758,0.8909561895695065,0.8192259818320563,0.8535867898836941,0.9975077696027325
243,LSTM,gaussian,1024,0.25,0.9981283165678516,0.9879968823063227,0.9372197309332986,0.7285067872973526,0.9994905183208589,0.9600121175394122,0.7886792452770667,0.5296052631404735,0.9129629292762064,0.8194467860694529,0.8636808339859335,0.9976169908552024
244,LSTM,gaussian,1024,0.5,0.9981283203922967,0.9880738950806858,0.9372197309332986,0.7285067872973526,0.99949256443202,0.9600121175394122,0.7886792452770667,0.5296052631404735,0.9129821834259084,0.8194472975972431,0.8636897337979953,0.9976189766961564
245,LSTM,gaussian,1024,1.0,0.9981160027381101,0.9875292283702357,0.937163375216004,0.6822033898016016,0.9994495960976363,0.9595577097841869,0.7879245282959403,0.5296052631404735,0.9012529990314878,0.8191342743295592,0.8582337575836001,0.9975633731494444
246,LSTM,gaussian,2048,0.25,0.9981283203922967,0.9880738950806858,0.9372197309332986,0.7285067872973526,0.99949256443202,0.9600121175394122,0.7886792452770667,0.5296052631404735,0.9129821834259084,0.8194472975972431,0.8636897337979953,0.9976189766961564
247,LSTM,gaussian,2048,0.5,0.9981262809025523,0.9880729653874429,0.9372197309332986,0.7285067872973526,0.99949256443202,0.9599363829135413,0.7886792452770667,0.5296052631404735,0.9129814411301616,0.8194283639407753,0.8636788848751081,0.9976169908552024
248,LSTM,gaussian,2048,1.0,0.9981180961098942,0.9879912663747754,0.9372197309332986,0.7061403508462218,0.9994782416538921,0.9595577097841869,0.7886792452770667,0.5296052631404735,0.9073673610660475,0.8193301149639048,0.8611044033729989,0.9975931607637545
249,LSTM,gaussian,4096,0.25,0.9981262809025523,0.9880729653874429,0.9372197309332986,0.7285067872973526,0.99949256443202,0.9599363829135413,0.7886792452770667,0.5296052631404735,0.9129814411301616,0.8194283639407753,0.8636788848751081,0.9976169908552024
250,LSTM,gaussian,4096,0.5,0.9981262809025523,0.9880729653874429,0.9372197309332986,0.7285067872973526,0.99949256443202,0.9599363829135413,0.7886792452770667,0.5296052631404735,0.9129814411301616,0.8194283639407753,0.8636788848751081,0.9976169908552024
251,LSTM,gaussian,4096,1.0,0.998116079729447,0.9880692451645445,0.937163375216004,0.7252252251925574,0.9994905183208589,0.9596334444100578,0.7879245282959403,0.5296052631404735,0.9121434813256383,0.8191634385418326,0.8631567028538658,0.9976050758094784
252,LSTM,max,128,0.25,0.9982240733095794,0.9857209374507327,0.9347442680693586,0.7309417040030968,0.999429134986025,0.9619812178120554,0.7999999999939623,0.5361842105086781,0.9124077457081918,0.8243986408251802,0.8661733477508493,0.9976428067876044
253,LSTM,max,128,0.5,0.998193503560862,0.9867879070482732,0.9352262644105127,0.7300884955429164,0.9994455038753141,0.9616025446827009,0.7954716981072041,0.5427631578768828,0.912574042640641,0.8248207261355254,0.8664812323581401,0.9976408209466504
254,LSTM,max,128,1.0,0.9980827170637977,0.9812461252317256,0.9251336898313269,0.5213114753927439,0.9991078955337281,0.9589518327772197,0.7833962264091819,0.5230263157722689,0.8564435018798986,0.8161205676230997,0.8357959679476484,0.9971999642548628
255,LSTM,max,256,0.25,0.998187413662017,0.9870937645770587,0.937722419920483,0.7309417040030968,0.9994618727646031,0.96152681005683,0.7954716981072041,0.5361842105086781,0.9134863255406639,0.8231611478593288,0.8659747697485496,0.9976507501514204
256,LSTM,max,256,0.5,0.9981548156654515,0.987696620463333,0.9382826475765808,0.7354260089356311,0.9994823338762143,0.9606179945463793,0.7916981132015721,0.5394736841927804,0.9148900231602491,0.8228180314542365,0.8664148175209679,0.9976388351056964
257,LSTM,max,256,1.0,0.9981095983356086,0.9848437742880577,0.9327956989163729,0.5985130111301667,0.9992981838717129,0.9596334444100578,0.7856603773525611,0.5296052631404735,0.8785655206675514,0.8185493171937014,0.8474962174288241,0.9974124492369406
258,LSTM,max,512,0.25,0.9981548156654515,0.9876975784466341,0.9382826475765808,0.7342342342011606,0.9994823338762143,0.9606937291722503,0.7916981132015721,0.5361842105086781,0.9145923189724567,0.8220145966896787,0.8658358147788356,0.9976388351056964
259,LSTM,max,512,0.5,0.998138506555052,0.9877697281288558,0.9389587073524331,0.729729729696859,0.9994864260985367,0.9603150560428958,0.7894339622581931,0.5328947368245758,0.9136491679332999,0.8205325453060504,0.8645909102083134,0.9976249342190184
260,LSTM,max,512,1.0,0.9981118195193518,0.9867621865745313,0.9360936093525105,0.6428571428316326,0.9993943510962859,0.9597091790359287,0.7849056603714347,0.5328947368245758,0.8909561895695065,0.8192259818320563,0.8535867898836941,0.9975077696027325
261,LSTM,max,1024,0.25,0.9981364670111547,0.9877697281288558,0.9389587073524331,0.7285067872973526,0.9994864260985367,0.9603150560428958,0.7894339622581931,0.5296052631404735,0.913342922447449,0.8197101768850248,0.8639971671779341,0.9976229483780644
262,LSTM,max,1024,0.5,0.9981323879483648,0.9879217642008977,0.937275985654684,0.7285067872973526,0.9994864260985367,0.960163586791154,0.7894339622581931,0.5296052631404735,0.9129592312753247,0.8196723095720893,0.8638044266002252,0.9976189766961564
263,LSTM,max,1024,1.0,0.9981160027381101,0.9875292283702357,0.937163375216004,0.6822033898016016,0.9994495960976363,0.9595577097841869,0.7879245282959403,0.5296052631404735,0.9012529990314878,0.8191342743295592,0.8582337575836001,0.9975633731494444
264,LSTM,max,2048,0.25,0.9981323879483648,0.9879217642008977,0.937275985654684,0.7285067872973526,0.9994864260985367,0.960163586791154,0.7894339622581931,0.5296052631404735,0.9129592312753247,0.8196723095720893,0.8638044266002252,0.9976189766961564
265,LSTM,max,2048,0.5,0.9981303598903758,0.9880738950806858,0.937275985654684,0.7285067872973526,0.99949256443202,0.9600121175394122,0.7894339622581931,0.5296052631404735,0.9129967569807745,0.8196359768425246,0.8638010466207736,0.9976209625371104
266,LSTM,max,2048,1.0,0.9981180961098942,0.9879912663747754,0.9372197309332986,0.7061403508462218,0.9994782416538921,0.9595577097841869,0.7886792452770667,0.5296052631404735,0.9073673610660475,0.8193301149639048,0.8611044033729989,0.9975931607637545
267,LSTM,max,4096,0.25,0.9981303598903758,0.9880738950806858,0.937275985654684,0.7285067872973526,0.99949256443202,0.9600121175394122,0.7894339622581931,0.5296052631404735,0.9129967569807745,0.8196359768425246,0.8638010466207736,0.9976209625371104
268,LSTM,max,4096,0.5,0.9981283203922967,0.9880729653874429,0.937275985654684,0.7285067872973526,0.99949256443202,0.9599363829135413,0.7894339622581931,0.5296052631404735,0.912996014682944,0.819617043186057,0.8637901997535508,0.9976189766961564
